id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
7314,31000000,3,3,3920,13085,2,1,4,4,11,3920,0,1996,0,500040
7315,2950000,3,2.5,1500,3060,2,0,0,3,7,1500,0,1994,0,500006
7316,2650000,4,1.5,2050,7100,1,0,0,3,7,1050,1000,1963,0,500001
7317,3300000,4,2,1180,7275,1,0,0,3,7,1180,0,1965,0,500034
7318,2860000,4,1.5,1600,5750,2,0,0,4,6,1600,0,1902,0,500118
7319,3050000,3,2.5,1260,895,3,0,0,3,7,1160,100,2009,0,500133
7320,9700000,2,1,1290,5376,1,0,0,3,6,1290,0,1945,0,500115
7321,5250000,4,2,2680,14157,1,0,0,3,8,1460,1220,1966,0,500188
7322,3550000,3,1.75,2370,9750,1,0,0,4,7,1280,1090,1979,0,500045
7323,4699500,5,2.5,2310,8303,1,0,0,3,7,1300,1010,1975,0,500034
7324,4350000,4,1,1450,8800,1,0,0,4,7,1450,0,1954,0,500006
7325,3635000,4,2.5,2680,7700,2,0,0,4,8,2680,0,1990,0,500031
7326,5950000,2,1.5,1030,4500,1,0,0,3,7,830,200,1924,0,500109
7327,2750000,3,1,1320,11090,1,0,0,3,7,1320,0,1955,0,500155
7328,2950000,2,1,670,7952,1,0,0,4,6,670,0,1942,0,500146
7329,3450000,3,2.25,2670,37089,2,0,0,3,9,2670,0,1990,0,500042
7330,4850000,3,2.25,2440,47916,2,0,0,3,8,2090,350,1991,0,500053
7331,12500000,5,2.5,3370,8113,2,0,0,3,9,3370,0,2005,0,500004
7332,3405000,2,1,940,5413,1,0,0,3,7,940,0,1923,0,500115
7333,2800000,3,1,1100,5132,1,0,0,3,6,840,260,1948,0,500103
7334,4498880,3,2.25,2520,78408,2,0,0,3,9,2520,0,1988,0,500001
7335,4830000,2,1.75,1400,4720,1,0,0,4,7,820,580,1927,0,500116
7336,4455000,3,1.75,1880,9360,1,0,0,4,7,940,940,1941,0,500125
7337,3799000,5,3.5,2800,7350,2,0,0,3,7,2800,0,1995,0,500106
7338,5999500,4,3.5,2500,3080,2,0,0,3,8,1810,690,2008,0,500052
7339,2150000,3,1,810,5240,1,0,0,3,6,810,0,1942,0,500166
7340,2630000,3,2.5,1720,6847,2,0,0,3,7,1720,0,1987,0,500001
7341,5650000,4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,500033
7342,9500000,5,3,4530,258746,1.5,0,0,4,9,3200,1330,2003,0,500077
7343,3950000,4,1,1440,8320,1.5,0,0,3,7,1440,0,1946,0,500155
7344,15400000,NA,3.25,2850,4100,2,0,3,3,10,1820,1030,1908,2003,500122
7345,9220000,4,2.5,2620,14126,1,0,4,4,8,1620,1000,1941,0,500117
7346,3300000,3,2.5,1676,18778,2,0,0,3,7,1676,0,1997,0,500014
7347,15300000,4,3.75,5850,35070,2,0,0,4,12,4410,1440,1990,0,500006
7348,3230000,3,1.75,1910,8329,1,0,0,3,8,1910,0,2004,0,500022
7349,5540000,2,2,1670,NA,1,0,0,3,8,1670,0,2004,0,500053
7350,5000000,3,2,2050,11454,1,0,0,3,8,2050,0,1987,0,500052
7351,7750000,5,3.5,3730,16679,1,0,0,3,10,2760,970,1990,0,500075
7352,3400000,4,1.75,1800,5210,1,0,0,5,7,1080,720,1979,0,500118
7353,5600000,NA,1.75,2230,6838,1,0,0,3,7,1320,910,1985,0,500008
7354,3040000,3,2.5,1670,NA,2,0,0,3,8,1670,0,2002,0,500042
7355,2799000,3,1,1400,10800,1,0,0,3,6,1400,0,1962,0,500034
7356,3150000,5,3,2110,10766,2,0,0,3,7,2110,0,2005,0,500030
7357,8490000,4,2,2160,6300,1.5,0,1,4,8,2160,0,1928,0,500116
7358,3250000,3,1.75,2420,14862,1,0,0,3,8,1380,1040,1977,0,500023
7359,7860000,4,3.5,3320,8808,2,0,0,3,9,3320,0,2005,0,500075
7360,3840000,5,2.75,3220,8160,2,0,0,3,9,3220,0,1999,0,500001
7361,9070000,3,1.5,1340,6000,1.5,0,1,3,9,1340,0,1927,0,500105
7362,7000000,3,2.5,2490,23891,2,0,0,3,9,2490,0,1993,0,500053
7363,2695000,3,2,1640,8395,1,0,0,4,7,1640,0,1991,0,500038
7364,2690000,3,2.25,1420,7297,1,0,0,3,7,1130,290,1984,0,500031
7365,7499500,4,2.5,3340,123600,2,0,0,3,10,3340,0,2005,0,500053
7366,3250000,3,2.75,1580,4007,2,0,0,3,7,1580,0,2001,0,500019
7367,11500000,3,1.5,2170,16600,1,1,2,3,10,1130,1040,1979,0,500052
7368,4060000,3,1.5,1370,7853,1,0,0,4,7,1370,0,1962,0,500056
7369,6500000,4,2.5,2840,9354,2,0,0,3,10,2840,0,1990,0,500074
7370,2950000,3,1.75,1940,7500,1.5,0,0,4,8,1940,0,1918,1985,500022
7371,3750000,4,2,1757,19370,1,0,2,5,7,1757,0,1955,0,500198
7372,3950000,2,1,980,5100,1,0,0,4,6,980,0,1907,0,500117
7373,6090000,6,3,2470,9267,2,0,0,3,8,2470,0,1982,0,500007
7374,5100000,3,1.75,1610,11950,1,0,2,3,7,1210,400,1984,0,500052
7375,1900000,3,2.25,1590,11745,1,0,0,3,7,1090,500,1978,0,500001
7376,2500000,1,1,780,1033,1,0,0,3,7,780,0,1922,1985,500122
7377,2950000,3,1.5,720,7450,1,0,1,1,5,720,0,1924,0,500126
7378,7400000,3,1.5,1630,4080,1.5,0,0,4,8,1630,0,1927,0,500115
7379,3230000,3,1,1590,7759,2,0,0,4,7,1590,0,1912,1984,500065
7380,7130000,3,2.75,2310,1850,2,0,0,3,10,2020,290,2011,0,500027
7381,10700000,3,1.75,2320,6090,2,0,3,3,8,2040,280,1939,0,500199
7382,4600000,3,1.75,1660,9900,2,0,0,3,8,1660,0,1978,0,500033
7383,8800000,3,1.75,2070,5000,1.5,0,0,3,8,2070,0,1920,0,500144
7384,5850000,4,1.75,2500,7000,1,0,0,3,7,1250,1250,1947,0,500199
7385,2499500,2,1,940,8532,1,0,0,4,7,940,0,1959,0,500166
7386,4500000,3,2.5,1990,3478,2,0,0,3,10,1520,470,1990,0,500199
7387,4500000,3,2.5,2620,14096,2,0,0,4,9,2620,0,1989,0,500042
7388,17800000,4,3.25,3730,7071,3,0,2,3,11,3730,0,1985,0,500109
7389,3500000,3,3.25,1600,1298,3,0,0,3,8,1600,0,1999,0,500117
7390,2925000,3,2.5,2095,3438,2,0,0,3,7,2095,0,2008,0,500002
7391,8790000,4,2.75,4230,31747,2,0,0,4,10,4230,0,1985,0,500072
7392,11800000,4,2.5,3200,7500,1.5,0,1,5,8,1860,1340,1948,0,500115
7393,5849990,4,2.75,2050,17859,1,0,0,4,7,1300,750,1967,0,500075
7394,3660000,4,2.75,2020,8093,1,0,0,5,7,1300,720,1961,0,500133
7395,9875000,4,2.25,3270,15760,1,0,0,4,10,2000,1270,1974,0,500040
7396,3000000,3,1,1320,7200,1,0,0,4,7,1320,0,1959,0,500056
7397,2990000,2,1.75,1270,7800,1,0,0,4,7,890,380,1981,0,500058
7398,5600000,4,1.75,1980,2700,1.5,0,0,3,8,1210,770,1931,0,500115
7399,6950000,3,2.5,2620,51354,2,0,0,3,9,2620,0,1998,0,500077
7400,3600000,4,1.75,1750,18810,1,0,0,3,7,1220,530,1977,0,500059
7401,1835000,3,1,1040,8892,1,0,0,4,6,800,240,1958,0,500023
7402,3110000,3,1.75,1900,3000,1.5,0,0,5,7,1070,830,1903,0,500118
7403,2630000,3,1.75,1660,7210,1,0,0,4,7,1660,0,1977,0,500032
7404,2690000,3,1.75,1530,7930,1,0,0,5,7,1530,0,1986,0,500038
7405,16000000,4,3.5,4280,9583,2,0,0,3,11,4280,0,2005,0,500004
7406,5640000,4,2.5,2870,6658,2,0,0,3,8,2870,0,2004,0,500065
7407,4250000,3,2.5,2540,5612,2,0,0,3,9,2540,0,1999,0,500059
7408,6790000,4,2.75,2100,4480,1.5,0,0,4,7,1780,320,1928,0,500105
7409,4100000,3,2,1740,9300,1,0,0,4,7,1740,0,1952,0,500166
7410,3400000,4,2.5,2441,7316,2,0,0,3,8,2441,0,2007,0,500023
7411,3600000,3,1.75,1810,7200,1,0,0,5,7,1030,780,1959,0,500146
7412,4500000,3,1.5,2060,44866,1,0,0,3,8,2060,0,1953,0,500077
7413,5520000,4,2.75,3160,8429,1,0,3,4,7,1620,1540,1982,0,500178
7414,2940000,4,2,2930,12840,1.5,0,0,4,8,2930,0,1965,0,500092
7415,6635000,2,1,1310,5200,1,0,0,3,7,910,400,1946,0,500115
7416,19800000,6,4.5,4800,9097,2,0,0,3,10,3580,1220,2007,0,500112
7417,1754090,4,1.5,1450,5530,1,0,0,4,6,1450,0,1969,0,500042
7418,4590000,4,3,1900,9077,2,0,0,3,7,1900,0,1954,2015,500155
7419,3399500,3,1,1050,5402,1.5,0,0,4,7,1050,0,1906,0,500144
7420,3930000,5,1.75,1610,15246,1,0,0,3,6,1610,0,1936,0,500024
7421,2755000,2,1,720,11400,1,0,0,5,6,720,0,1951,0,500133
7422,4850000,3,1,1020,9835,1,0,0,5,7,1020,0,1955,0,500006
7423,2500000,3,1,1250,7920,1,0,0,4,7,1250,0,1960,0,500059
7424,9351000,4,3.5,3200,8049,1,0,0,3,8,2700,500,1980,0,500005
7425,2450000,3,1,990,9599,1,0,0,4,6,990,0,1959,0,500002
7426,6700000,4,2.5,2850,25993,2,0,0,4,9,2850,0,1989,0,500056
7427,13900000,3,3.5,4240,21578,2,0,0,3,10,3500,740,1994,0,500040
7428,4400000,4,1.75,2800,49149,1,0,0,4,7,1400,1400,1978,0,500027
7429,12500000,2,2.5,2310,3313,2,0,0,3,9,2310,0,2006,0,500119
7430,2030000,3,1.75,1490,8000,1,0,0,4,7,1200,290,1978,0,500092
7431,5830000,4,2.5,1840,4011,2,0,0,3,9,1840,0,2005,0,500052
7432,5750000,3,1,1740,9163,1,0,0,3,7,1740,0,1954,0,500125
7433,25800000,4,3.5,3280,3800,2,0,0,3,11,2880,400,2011,0,500112
7434,16000000,5,3.5,4050,20925,2,0,3,3,10,3020,1030,1973,2005,500040
7435,3125000,4,2.5,2160,8755,2,0,0,3,7,2160,0,1993,0,500030
7436,4550000,3,2.75,2720,31314,3,0,2,3,8,2720,0,1986,0,500042
7437,13100000,5,3,3650,16600,1,0,3,4,9,1860,1790,1978,0,500006
7438,6050000,4,2.25,1750,6120,1,0,0,3,7,1150,600,1962,0,500115
7439,3250000,3,2.25,2450,49658,1,0,0,3,7,1770,680,1978,0,500045
7440,6300000,3,1.75,1940,7306,1,0,0,3,8,1470,470,1982,0,500052
7441,9289500,4,3.75,3280,6000,2,0,0,3,9,3280,0,2014,0,500006
7442,4899500,3,1.75,2480,10804,1,0,0,3,8,1800,680,1976,0,500177
7443,5500000,3,2.25,2120,18255,1,0,0,3,8,1590,530,1984,0,500074
7444,2370000,3,2,1710,7920,1,0,0,3,8,1260,450,1968,0,500003
7445,3900000,3,2.5,1690,10113,1,0,0,3,7,1310,380,1991,0,500028
7446,6650000,3,2.5,2190,10370,2,0,0,3,9,2190,0,1987,0,500074
7447,2770000,4,3,1960,5160,1,0,0,3,7,1170,790,2001,0,500106
7448,5450000,3,1,1510,5000,1.5,0,0,3,7,1510,0,1909,0,500105
7449,6150000,3,2.5,1490,1410,2,0,0,3,10,1300,190,2008,0,500199
7450,3430000,3,1.75,2210,7920,1,0,0,3,7,1400,810,1966,0,500178
7451,5970000,4,2.5,2340,7877,2,0,0,3,9,2340,0,2004,0,500125
7452,6000000,3,1,940,19000,1,0,0,3,6,940,0,1945,0,500004
7453,4790000,3,1.75,1470,6018,1,0,0,3,8,1470,0,1987,0,500074
7454,2920000,3,1.75,1650,14633,1,0,0,4,7,1650,0,1958,0,500056
7455,2650000,3,1.5,1400,6527,1,0,0,3,7,1110,290,1957,0,500166
7456,6230000,4,2.5,2710,49044,2,0,0,3,9,2710,0,1988,0,500077
7457,4860000,4,2.5,2150,39449,1,0,0,3,7,1420,730,1978,0,500024
7458,5205000,3,2,1900,8100,1,0,0,4,7,950,950,1940,0,500115
7459,13000000,4,3.5,4380,74052,1,0,0,3,11,4380,0,2001,0,500053
7460,8250000,4,1,2290,6300,1.5,0,4,4,7,2150,140,1921,0,500144
7461,2599000,3,1.75,1690,7953,1,0,0,3,7,1690,0,1986,0,500030
7462,11700000,5,2.75,3090,12031,1,0,0,5,9,1600,1490,1968,0,500040
7463,2450000,2,1,1120,5650,1,0,1,3,6,720,400,1904,0,500118
7464,8302000,3,2.5,2680,4990,1,0,0,5,8,1440,1240,1951,0,500199
7465,6500000,4,2.5,2400,7351,2,0,0,3,9,2400,0,1990,0,500029
7466,3050000,NA,2,1610,6250,1,0,0,4,7,1610,0,1952,0,500118
7467,5990000,5,2.5,3470,12003,2,0,0,3,8,3470,0,1978,0,500074
7468,2720000,4,2.5,2070,6175,2,0,0,3,8,2070,0,1993,0,500092
7469,4150000,3,2.5,2420,10733,2,0,0,3,8,2420,0,1996,0,500038
7470,3190000,4,2.25,2380,7400,1,0,0,4,8,1760,620,1979,0,500042
7471,4250000,4,1.75,2120,15920,1,0,0,4,7,1060,1060,1960,0,500028
7472,2975000,4,2.5,2190,8100,1,0,0,4,8,1250,940,1978,0,500023
7473,7250000,4,2.5,2740,12899,2,0,0,4,10,2740,0,1990,0,500075
7474,3250000,3,2.5,1830,7585,2,0,0,4,8,1830,0,1995,0,500042
7475,4600000,3,1.75,1370,8467,1,0,0,4,7,970,400,1972,0,500052
7476,3964800,NA,1,1000,10800,1,0,0,3,7,1000,0,1959,0,500027
7477,10300000,3,1,2050,4800,2,0,0,3,8,1950,100,1922,0,500112
7478,3700000,3,2.75,1750,9166,1,0,0,4,7,1170,580,1979,0,500155
7479,2606560,3,1,1620,13803,1,0,0,4,6,1620,0,1969,0,500038
7480,4310000,3,2.5,1710,12677,2,0,0,3,8,1710,0,1996,0,500028
7481,3200000,3,1,1060,5000,1,0,0,3,7,1060,0,1958,0,500106
7482,2965000,3,2.75,2170,7900,1,0,0,4,8,1380,790,1978,0,500032
7483,6790000,4,2.5,3080,8451,1,0,0,3,7,1540,1540,1969,0,500052
7484,3590000,3,3,1320,1071,2,0,0,3,7,1080,240,2003,0,500144
7485,3300000,4,3,1920,12040,1,0,0,3,7,1920,0,1962,0,500168
7486,3500000,4,2.5,2440,4000,2,0,0,3,7,2440,0,2009,0,500038
7487,2420000,3,1.5,1640,8922,1,0,0,4,7,1640,0,1963,0,500146
7488,6925000,3,2.5,2420,198198,2,0,0,3,9,2420,0,1997,0,500077
7489,4410000,2,1.5,1190,3400,1,0,0,3,7,990,200,1919,0,500115
7490,7650000,4,2.5,2910,15016,2,0,0,3,10,2910,0,1990,0,500052
7491,3750000,2,1,1010,4050,1,0,0,3,7,1010,0,1950,0,500116
7492,3650000,3,1.75,2080,7800,1,0,0,5,7,1220,860,1955,0,500166
7493,5800000,2,1.5,1990,6000,1,0,0,3,6,1430,560,1944,0,500199
7494,16100000,4,3.5,3920,19088,1,0,1,3,10,2240,1680,2005,0,500040
7495,8410000,4,2.5,3080,13870,2,0,0,4,9,3080,0,1981,0,500007
7496,5150000,5,3,2670,11761,1,0,0,3,7,1370,1300,1981,0,500052
7497,5650000,5,2.5,4320,107157,1,0,0,4,8,2160,2160,1967,0,500038
7498,3650000,2,1.5,1200,6380,1,0,0,3,7,1200,0,1929,0,500115
7499,2950000,3,1.5,1640,7222,2,0,0,4,7,1640,0,1908,0,500108
7500,4065000,2,1,870,5750,1,0,0,4,7,870,0,1947,0,500116
7501,6149050,3,2.5,2410,7225,2,0,0,3,8,2410,0,1991,0,500125
7502,14000000,5,2.25,2640,14959,1,0,0,4,7,1770,870,1929,0,500039
7503,2500000,2,1,990,10556,2,0,0,3,7,990,0,1981,0,500056
7504,5490000,5,1,1500,NA,2,0,0,3,7,1500,0,1929,0,500117
7505,3970000,4,2.5,1790,6590,2,0,0,3,7,1790,0,2005,0,500059
7506,1840000,3,1.75,1490,10125,1,0,0,4,7,1490,0,1962,0,500001
7507,25000000,4,3.25,3960,16224,2,0,2,3,12,3100,860,1938,0,500105
7508,4991000,3,1.5,1620,5108,1,0,0,3,7,1620,0,1954,0,500115
7509,6761010,4,1.5,2270,6010,1,0,0,3,8,1290,980,1954,0,500115
7510,2900000,3,1,1150,8145,1,0,0,4,6,990,160,1932,0,500155
7511,3900000,4,1.75,2180,7560,1,0,0,4,7,1560,620,1962,0,500133
7512,4650000,3,1,910,4500,1,0,0,3,7,910,0,1948,0,500117
7513,4700000,3,2.75,2770,54707,1.5,0,0,3,8,2370,400,1938,0,500155
7514,4350000,NA,1,940,7590,1,0,0,4,6,940,0,1959,0,500008
7515,4150000,3,1.75,2410,8944,1,0,0,4,8,1860,550,1967,0,500058
7516,4500000,3,2,1010,2820,1.5,0,0,3,7,1010,0,1905,0,500122
7517,6450000,3,2.5,2120,196995,1,0,1,3,9,2120,0,1997,0,500070
7518,2310000,4,2,1530,6375,2,0,0,3,7,1530,0,1942,1983,500058
7519,3580000,3,1.5,1810,100188,1,0,0,5,7,1810,0,1969,0,500022
7520,3300000,3,1,1040,11900,1,0,0,5,6,1040,0,1972,0,500070
7521,2299500,2,1.5,1160,1848,2,0,0,3,7,1160,0,1972,0,500034
7522,4032500,2,1.5,1430,8137,1,0,0,3,7,1130,300,1934,0,500125
7523,4700000,3,2.5,2280,6134,2,0,0,3,8,2280,0,2004,0,500065
7524,2390000,3,1,1200,7810,1,0,0,4,7,1200,0,1967,0,500038
7525,5790000,4,1.5,2480,6000,1,0,0,3,8,1520,960,1955,0,500136
7526,3805000,3,2,1270,1348,3,0,0,3,8,1270,0,2003,0,500103
7527,6142850,5,2.75,2730,6401,2,0,0,3,8,2730,0,2015,0,500072
7528,3760000,2,2,1340,1635,2,0,0,3,8,1340,0,2003,0,500029
7529,2900000,3,1,1240,9300,1,0,0,3,7,1240,0,1954,0,500148
7530,4870000,4,2.25,2400,7000,1,0,0,4,8,1800,600,1965,0,500034
7531,9350000,4,2,1220,7489,2,0,0,3,7,1220,0,1903,0,500122
7532,2550000,4,2.5,2163,5882,2,0,0,3,7,2163,0,2006,0,500001
7533,3800000,2,2.5,1860,3504,2,0,0,3,7,1860,0,2000,0,500028
7534,4500000,2,1,810,4368,1,0,0,3,6,810,0,1958,0,500115
7535,6220000,3,2.5,1950,7481,2,0,0,3,8,1950,0,1987,0,500027
7536,2925000,3,2.25,1390,6004,2,0,0,3,8,1390,0,1993,0,500038
7537,13200000,4,3,2120,3600,2,0,3,4,8,1830,290,1908,1996,500119
7538,4100000,4,2,1510,3240,1,0,0,5,7,870,640,1901,0,500144
7539,1600000,3,1.75,1010,5355,1,0,0,3,6,1010,0,1950,0,500106
7540,8090000,4,1.5,1840,4337,2,0,0,4,8,1840,0,1917,0,500112
7541,1837500,5,2.75,1650,5453,1,0,0,3,7,1650,0,1970,0,500118
7542,4110000,5,1.75,2860,12293,1,0,0,4,8,1430,1430,1947,0,500133
7543,10500000,3,1.75,2650,5512,2,0,0,3,9,2250,400,1984,0,500112
7544,6250000,2,1,1100,4160,1,0,0,3,7,1100,0,1919,0,500109
7545,3050000,3,2.25,1646,9519,2,0,0,3,7,1646,0,1994,0,500038
7546,9150000,4,4.5,5250,48352,2,0,0,3,10,5250,0,1998,0,500059
7547,3170000,3,1.5,1390,8300,1,0,0,4,7,1390,0,1974,0,500019
7548,1650000,2,1,780,6380,1,0,0,3,6,780,0,1947,0,500106
7549,5750000,2,1,1490,6000,1,0,0,3,7,1090,400,1946,0,500112
7550,2199000,3,1,970,7742,1,0,0,4,6,970,0,1967,0,500003
7551,14900000,NA,3.25,3730,7200,2,0,0,3,10,2810,920,2006,0,500033
7552,3000000,3,1,1090,9900,1,0,0,4,7,1090,0,1955,0,500052
7553,5200000,3,1.75,1940,219527,1,0,0,3,7,1940,0,1991,0,500038
7554,3100000,4,2.25,1780,8820,1,0,0,4,8,1480,300,1966,0,500032
7555,3225000,NA,2,1190,6445,1,0,0,3,7,1190,0,1996,0,500056
7556,3200000,NA,2.25,2000,10374,2,0,1,4,7,2000,0,1967,0,500023
7557,4400000,3,2.5,1390,4997,2,0,0,3,7,1390,0,2004,0,500065
7558,5780000,3,1,1500,4500,1,0,0,3,7,1120,380,1938,0,500117
7559,3820000,NA,1.5,1070,877,3,0,0,3,8,1070,0,2005,0,500107
7560,5350000,3,2.5,1720,4006,2,0,0,3,8,1720,0,1994,0,500029
7561,6790000,4,2.5,3680,7236,2,0,0,3,10,3680,0,2006,0,500038
7562,2589000,3,2.25,1400,10436,1,0,0,4,7,1040,360,1985,0,500058
7563,5630000,3,1.5,1730,9509,2,0,0,3,8,1270,460,1955,0,500125
7564,5620000,5,3,2795,15101,2,0,0,3,8,2795,0,1996,0,500019
7565,7250000,4,1.75,2000,3750,1,0,0,5,8,1120,880,1950,0,500117
7566,2367750,3,2.5,1830,8372,2,0,0,3,8,1830,0,1987,0,500023
7567,8600000,4,3.5,3380,8098,1,0,1,5,9,1690,1690,1952,0,500033
7568,2700000,3,1.5,1500,6337,1,0,0,5,7,1500,0,1953,0,500125
7569,6210000,4,2.75,1950,6930,1,0,2,4,7,1250,700,1960,0,500008
7570,5279000,3,2.5,2490,5928,2,0,2,3,8,2490,0,1998,0,500065
7571,3950000,4,2.25,1780,10748,2,0,0,4,8,1780,0,1964,0,500072
7572,3200000,3,2,1110,10500,1,0,0,5,7,1110,0,1978,0,500045
7573,3000000,4,2.5,2500,4750,2,0,0,3,8,2500,0,2003,0,500042
7574,3200000,NA,1.75,1480,7225,1,0,0,4,7,1480,0,1965,0,500056
7575,6250000,3,2.25,2570,47480,1,0,0,3,9,2570,0,1979,0,500053
7576,5050000,2,1,810,5060,1,0,0,3,6,810,0,1941,0,500116
7577,3000000,4,2.5,2700,10814,1,0,0,4,8,1560,1140,1966,0,500030
7578,3630000,4,2.5,2180,9281,2,0,0,3,8,2180,0,2004,0,500042
7579,17000000,4,3.5,4330,15335,2,0,0,4,11,3230,1100,1988,0,500040
7580,11500000,4,3.5,4210,10308,2,0,0,3,10,4210,0,2006,0,500008
7581,6800000,4,2.5,2880,9202,1,0,0,3,8,1780,1100,1977,0,500052
7582,6789400,5,2.25,2610,4080,2,0,0,5,7,1750,860,1909,0,500115
7583,2990000,3,1.75,2010,8065,1,0,0,4,7,1090,920,1984,0,500031
7584,3799000,4,1.75,1500,11600,1,0,0,4,7,1000,500,1955,0,500028
7585,2050000,3,1,1290,6566,1,0,0,5,7,1290,0,1976,0,500023
7586,3875000,4,1,1320,4440,1.5,0,0,3,7,1320,0,1929,0,500122
7587,2560000,3,1,1290,4720,1,0,0,3,6,790,500,1948,0,500106
7588,5480000,4,2.5,2440,11005,2,0,0,3,9,2440,0,1994,0,500056
7589,1630000,3,1.75,1290,4811,1,0,0,3,7,1290,0,1996,0,500032
7590,3675000,2,2,1030,600,2,0,0,3,8,680,350,2004,0,500116
7591,3900000,3,2.25,1640,2875,2,0,0,3,6,1240,400,1983,0,500118
7592,4150000,4,2.5,1160,16008,1,0,0,4,7,1160,0,1989,0,500155
7593,4490000,4,2.25,2230,8440,2,0,0,4,8,2230,0,1968,0,500011
7594,4600000,5,2,1910,12264,1,0,0,4,7,1010,900,1963,0,500007
7595,3950000,4,2,1980,15354,1,0,0,3,7,1980,0,1977,0,500053
7596,3000000,3,2,1470,16500,1,0,0,3,7,1470,0,1961,0,500042
7597,3450000,3,1.75,1520,7439,1,0,0,4,7,1520,0,1969,0,500055
7598,8250000,3,1.75,1930,8442,1,0,0,4,7,1930,0,1953,0,500004
7599,5399500,3,2.5,1330,2180,3,0,0,3,8,1330,0,2014,0,500117
7600,4100000,4,2,1580,9581,1,0,0,3,7,1580,0,1953,0,500033
7601,2450000,3,1,1370,6000,1,0,0,3,7,1370,0,1955,0,500146
7602,4820000,4,2.75,3010,15750,1,0,0,4,8,1560,1450,1973,0,500034
7603,2700000,3,1.75,1390,9000,1,0,0,4,7,1390,0,1978,0,500045
7604,4750000,3,1.75,1330,14560,1,0,0,3,7,1330,0,1983,0,500052
7605,4458000,3,2,1320,6500,1,0,0,3,7,1320,0,1947,0,500125
7606,5180000,4,3,2430,11670,1,0,0,4,7,1330,1100,1978,0,500034
7607,7850000,2,0.75,1260,4800,1.5,0,2,4,6,1080,180,1942,0,500033
7608,4300000,3,2.5,1690,1310,2,0,0,3,8,1140,550,2004,0,500136
7609,7150000,4,1.75,3420,7200,1,0,3,5,8,1770,1650,1947,0,500125
7610,5600000,3,1.5,2790,6900,1,0,2,3,8,1700,1090,1955,0,500125
7611,4490000,3,1.75,1270,6600,1.5,0,0,5,7,1270,0,1903,0,500144
7612,8050000,4,2.5,2910,9000,2,0,0,3,9,2910,0,1989,0,500006
7613,2960000,3,2.5,1560,5845,2,0,0,3,7,1560,0,2003,0,500038
7614,2750000,2,1,770,4840,1,0,0,4,7,770,0,1927,0,500126
7615,4199500,3,1.75,1770,16909,1,0,0,5,8,1770,0,1977,0,500058
7616,2850000,3,1.75,1100,1307,2,0,0,3,7,780,320,2008,0,500106
7617,7750000,3,2.5,2890,8470,2,0,0,3,10,2890,0,1996,0,500075
7618,2882500,3,1.75,2110,15400,1,0,0,3,7,1380,730,1963,0,500178
7619,2570000,2,1.75,1220,2268,1,0,0,4,6,610,610,1909,0,500144
7620,3770000,1,1,950,10585,1.5,0,0,3,6,950,0,1929,0,500115
7621,5500000,2,1,1420,3100,1,0,0,3,7,820,600,1924,0,500107
7622,3390000,3,1,1100,4128,1,0,0,4,7,720,380,1942,0,500126
7623,4815000,3,1.75,2140,6000,1,0,0,3,7,1070,1070,1948,0,500117
7624,2245000,3,1.75,1300,7735,1,0,0,4,7,1300,0,1980,0,500022
7625,2600000,3,1,1790,11884,1,0,0,3,7,1790,0,1951,0,500031
7626,8650000,2,1,1470,5400,1.5,0,0,3,8,1470,0,1912,0,500119
7627,7300000,5,3,2500,11779,1,0,0,4,8,1550,950,1971,0,500006
7628,5500000,2,1,980,3080,1.5,0,0,3,7,980,0,1910,1946,500103
7629,6450000,3,2,2130,4000,2,0,0,3,7,2130,0,1908,0,500115
7630,2500000,3,1.75,1360,16000,1,0,0,3,7,1360,0,1978,0,500155
7631,5072000,3,3.5,1630,1329,2,0,0,3,9,1360,270,2000,0,500122
7632,3800000,4,2.5,2500,11070,1,0,2,4,8,1300,1200,1964,0,500003
7633,5400000,4,1.75,2260,19500,1,0,2,3,8,1450,810,1971,0,500074
7634,7385000,3,2.5,2300,6009,1,0,0,3,8,2300,0,2005,0,500053
7635,2060000,3,1,1060,10350,1,0,0,4,7,1060,0,1980,0,500038
7636,2650000,2,1,940,9458,1,0,0,3,6,940,0,1948,0,500155
7637,1900000,1,0.75,780,77603,1,0,0,1,5,780,0,1945,0,500058
7638,3399000,3,1,1200,9087,1,0,0,5,7,1200,0,1969,0,500056
7639,2500000,6,2.5,2590,10890,1,0,0,4,7,1340,1250,1970,0,500042
7640,4165000,3,1,1100,4184,1,0,0,4,7,1100,0,1965,0,500136
7641,5750000,4,2.5,2890,9775,2,0,2,3,8,2890,0,2004,0,500065
7642,3850000,3,1.75,1230,7500,1,0,0,3,7,1230,0,1987,0,500034
7643,2530000,3,1,1030,6250,1,0,0,3,7,1030,0,1960,1997,500056
7644,4600000,3,1,1140,4600,1,0,0,3,7,1140,0,1942,0,500103
7645,14500000,4,2.5,3200,3600,3,0,3,4,9,2600,600,1997,0,500119
7646,4920000,2,1,950,6000,1,0,0,3,7,950,0,1942,0,500115
7647,2750000,4,2,1960,30480,1,0,2,4,7,1060,900,1972,0,500022
7648,5425000,5,3.25,3010,NA,1.5,0,0,5,8,2010,1000,1931,0,500027
