"","price","bedrooms","bathrooms","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","zip_freq"
"8829",4600000,3,1.75,9135,1,0,0,4,1370,600,58,58,500011,173
"8830",6035000,4,2.5,9734,1,0,4,3,2150,1910,42,42,500028,252
"8831",4906000,3,2.5,11447,2,0,0,3,3316,0,33,33,500023,469
"8832",10100000,2,2,9052,1,0,2,5,1460,0,119,119,500033,382
"8833",5000000,4,2,12620,1,0,0,4,2100,0,47,47,500034,521
"8834",2490000,4,2.25,6136,2,0,0,3,1830,0,29,29,500030,229
"8835",2350000,3,2,8700,1,0,0,4,1530,0,49,49,500055,245
"8836",4100000,4,2,13736,1,0,0,4,1490,0,77,77,500125,383
"8837",3700000,2,1,6050,1,0,0,3,860,0,67,67,500116,296
"8838",3600000,5,2.5,7111,1,0,0,3,1330,800,51,51,500059,376
"8839",14100000,5,2.25,16789,2,0,0,5,3580,0,53,53,500040,271
"8840",2980000,4,2.5,3825,2,0,0,3,2420,0,16,16,500042,497
"8841",4850000,4,2.25,7200,1,0,0,3,1370,530,42,42,500146,270
"8842",4000000,3,1.75,9143,1,0,0,3,1330,0,59,59,500006,476
"8843",5800000,3,2.5,4604,2,0,0,3,2150,0,16,16,500075,317
"8844",3550000,2,2.5,1140,2,0,0,3,1080,290,10,10,500133,453
"8845",6500000,3,2.5,12997,2,0,0,3,2430,0,27,27,500011,173
"8846",2614900,4,1,8467,1,0,2,4,1220,420,76,76,500056,365
"8847",3470000,3,1,7200,1,0,0,3,1010,0,51,51,500034,521
"8848",4850000,3,1,4100,1.5,0,0,3,1370,130,93,93,500107,219
"8849",6010000,3,2.5,1251,2,0,0,3,1180,560,7,7,500199,293
"8850",3800000,3,3.25,51212,1,0,0,3,1510,580,30,30,500092,312
"8851",5650000,3,3,12556,2,0,0,3,1850,0,43,43,500074,405
"8852",7500000,3,2.5,21043,2,0,0,3,2790,0,26,26,500053,357
"8853",2910000,3,2.25,7200,1,0,0,3,1190,290,44,44,500023,469
"8854",5600000,3,2.5,12498,2,0,0,4,2280,0,32,32,500029,281
"8855",7250000,4,2.25,9600,2,0,0,3,3180,0,35,35,500074,405
"8856",5390000,3,2,209088,1,0,0,3,2350,0,26,26,500014,114
"8857",4700000,5,3.25,7077,2,0,0,3,2710,1200,19,19,500038,513
"8858",2649500,2,1,7434,1,0,0,3,770,0,72,72,500155,438
"8859",2000000,4,1.5,8000,2,0,0,4,1080,700,119,23,500010,96
"8860",4535000,5,2.5,23345,1,0,0,5,1170,1130,52,52,500059,376
"8861",8110000,2,2.5,17986,2,0,0,3,2510,0,76,5,500052,519
"8862",4250000,3,3.25,1350,3,0,0,3,1410,0,14,14,500103,498
"8863",15300000,4,2.25,16940,1,0,2,4,2380,1870,45,45,500040,271
"8864",5620000,4,2.75,83200,1,0,0,3,1860,700,39,39,500072,260
"8865",2810000,3,2.5,7601,2,0,0,3,1760,0,27,27,500003,270
"8866",2700000,3,2.25,14027,2,0,0,3,2100,0,40,40,500042,497
"8867",2059500,3,1,8239,1,0,0,4,1490,0,56,56,500023,469
"8868",3100000,2,1,5400,1,0,0,3,870,0,69,12,500126,312
"8869",3500000,3,1.75,1111,2,0,0,3,1260,0,16,16,500029,281
"8870",8435000,4,2,16475,2,0,0,4,2630,0,66,66,500004,290
"8871",3700000,4,2,3757,1,0,0,4,1160,790,111,111,500118,459
"8872",2790000,4,2,7700,1,0,0,3,1100,1100,40,40,500058,437
"8873",4080000,3,1.75,313672,1,0,0,4,1600,0,59,59,500058,437
"8875",4550000,2,1,5000,1,0,0,5,1030,0,102,102,500107,219
"8876",3100000,2,1.5,83199,1,0,0,4,870,170,54,54,500070,115
"8877",3235000,3,3,11536,2,0,0,3,2240,0,76,14,500178,249
"8878",3645000,3,1,4489,1,0,2,3,800,800,75,75,500126,312
"8879",2800000,4,2,14439,1,0,0,4,1180,1010,42,42,500001,311
"8880",2899000,3,1.75,11325,2,0,0,3,1899,0,76,14,500198,268
"8881",5850000,NA,1,2807,1.5,0,0,4,1580,290,92,92,500107,219
"8882",2690000,3,2.5,6653,1,0,0,4,1360,370,29,29,500042,497
"8883",2800000,3,2.25,9210,2,0,0,3,1860,0,25,25,500038,513
"8884",2870000,3,1.75,9000,1,0,0,3,1290,650,54,54,500055,245
"8885",1830000,2,1,5140,1,0,0,3,670,0,93,93,500126,312
"8886",3090000,3,1,8142,1,0,0,3,1040,780,58,58,500168,260
"8887",9200000,4,2.5,13579,2,0,0,3,3810,0,16,16,500007,140
"8888",8152410,5,2.25,4800,2.5,0,0,3,2060,0,112,112,500105,214
"8889",4050000,3,1.75,7252,1,0,0,3,1140,380,44,44,500072,260
"8890",5250000,5,3.5,19080,2,0,3,3,3450,0,18,18,500022,220
"8891",1500000,2,1,4045,1,0,0,3,830,0,76,76,500106,280
"8892",2400000,4,1.75,9600,1,0,0,5,1020,860,73,73,500001,311
"8893",6980000,4,2.25,11250,1.5,0,0,5,1300,900,99,99,500033,382
"8894",4400000,3,2,10950,1,0,0,4,1800,0,37,37,500006,476
"8895",2040000,3,1,12500,1.5,0,0,3,1200,0,83,83,500198,268
"8896",8750000,3,2,6641,1,0,2,4,1220,1000,72,72,500199,293
"8897",6500000,3,1.5,4500,1,0,0,5,1380,0,59,59,500040,271
"8898",3925000,3,1,8839,1,0,0,4,1660,0,72,72,500155,438
"8899",4000000,4,1,4000,1.5,0,0,3,1310,1010,98,98,500144,286
"8900",6530000,3,2.25,17300,1,0,0,4,1420,1380,48,48,500006,476
"8901",4520000,4,1,3760,1.5,0,0,3,1210,0,119,119,500103,498
"8902",3450000,4,2.5,3826,2,0,0,3,2331,0,12,12,500058,437
"8903",3500000,4,1.75,6930,1,0,2,4,1320,500,67,67,500178,249
"8904",6500000,4,2.5,5576,2,0,0,3,2860,0,15,15,500028,252
"8905",5250000,5,3,3800,1.5,0,0,5,1750,1000,93,93,500115,540
"8906",8400000,5,3,3800,1.5,0,0,5,1750,1000,93,93,500115,540
"8907",13300000,3,2.5,5000,2,0,3,4,2280,0,93,93,500105,214
"8908",2599500,4,2,6650,1,0,0,3,1610,0,30,30,500023,469
"8909",9980000,5,3.5,10207,2,0,0,3,3150,610,50,50,500040,271
"8910",10700000,3,3,4622,2,0,0,4,2230,710,31,31,500105,214
"8911",19100000,4,3,6833,2,0,0,3,3140,1320,64,12,500112,248
"8912",1905000,3,1.5,1150,2,0,0,3,940,170,12,12,500144,286
"8914",3700000,3,1,7419,1,0,2,4,1060,0,113,113,500177,245
"8915",2900000,6,4.5,11214,1,0,0,3,2010,800,61,61,500031,262
"8916",3500000,3,1.75,4590,1,0,0,2,930,450,69,69,500115,540
"8917",7400000,3,1.75,4590,1,0,0,2,930,450,69,69,500115,540
"8918",4600000,3,1.75,8400,1,0,0,3,1970,590,60,60,500011,173
"8919",2900000,3,1,10800,1,0,0,4,1010,0,47,47,500045,196
"8920",4750000,3,1.5,229125,2,0,3,3,1790,0,32,32,500022,220
"8921",2140000,3,2.5,2231,2,0,0,3,1600,0,16,16,500001,311
"8922",4550000,2,1,5759,1,0,0,3,910,0,68,68,500125,383
"8923",2750000,3,2.5,4400,2,0,0,3,2497,0,12,12,500001,311
"8924",3050000,3,1.5,12196,1,0,0,4,1800,0,53,53,500023,469
"8925",4490000,5,2.5,61855,1,0,0,4,1470,1100,38,38,500092,312
"8926",3660000,3,2.5,4320,1,0,0,3,660,660,101,101,500106,280
"8927",3480000,3,2.5,5090,2,0,0,3,1670,0,16,16,500056,365
"8928",5150000,4,2.5,21370,2,0,0,3,2800,0,16,16,500028,252
"8929",9500000,4,2.5,11548,2,0,0,3,3360,0,31,31,500033,382
"8930",8150000,3,2.5,21494,2,0,0,4,2590,0,28,28,500074,405
"8931",1999500,3,3,2132,2,0,0,3,1530,0,26,26,500038,513
"8932",3860000,3,2,8100,1,0,0,4,1330,0,50,50,500034,521
"8933",2730000,3,2.25,7964,2,0,0,3,2160,0,28,28,500042,497
"8934",2840000,4,2.5,6360,2,0,0,3,1830,0,25,25,500031,262
"8935",3999500,3,1,7930,1,0,0,3,1070,400,69,69,500177,245
"8936",2850000,3,1.75,6423,1,0,0,3,590,560,92,92,500115,540
"8937",3150000,3,2.5,6452,2,0,0,3,1790,0,15,15,500038,513
"8938",2500000,3,1,7700,1,0,0,3,1120,580,59,59,500168,260
"8939",2900000,4,2,7618,1.5,0,0,3,1630,0,52,52,500198,268
"8940",7250000,4,2.5,30410,2,0,0,3,3420,0,31,31,500077,193
"8941",4100000,3,2,9641,1.5,0,0,3,1650,0,36,36,500034,521
"8942",8550000,4,2.5,52062,1.5,0,0,4,2810,0,31,31,500075,317
"8943",3999000,4,2.5,8127,2,0,0,3,2710,0,25,25,500038,513
"8944",8526000,4,2.5,11901,2,0,0,5,2650,670,42,42,500006,476
"8945",2350000,2,1,6321,1,0,0,3,720,0,79,79,500118,459
"8946",2309500,2,1,12724,1,0,0,4,930,0,107,107,500014,114
"8947",2300000,3,2.25,8722,2,0,0,3,1490,0,22,22,500030,229
"8948",4047630,3,2.5,1609,2,0,0,3,1150,540,5,5,500029,281
"8949",2450000,3,2.5,3407,2,0,0,3,1720,0,27,27,500031,262
"8950",1880000,3,1.5,8500,1,0,0,4,1140,0,55,55,500022,220
"8951",6261000,4,2.5,7219,2,0,0,4,2280,0,32,32,500029,281
"8952",4287500,3,1,4080,1,0,0,4,900,200,90,90,500103,498
"8953",5220000,4,2.25,8623,1,0,0,4,1360,440,39,39,500033,382
"8954",6840000,4,2.5,8434,2,0,0,4,2500,0,31,31,500052,519
"8955",10700000,3,2.25,7232,1,0,2,3,1520,1430,36,36,500136,226
"8956",6112060,1,1,6300,1,0,3,3,1940,0,56,56,500116,296
"8957",3500000,2,1,5250,1,0,0,4,1140,140,77,77,500126,312
"8958",8940000,4,2.5,22029,2,0,0,3,3800,0,26,26,500053,357
"8959",4200000,2,1,5368,1,0,0,4,930,0,66,66,500115,540
"8960",4000000,5,2,9747,1,0,0,4,1020,910,57,57,500028,252
"8961",6750000,3,3,28000,1,0,0,3,1820,1160,38,38,500052,519
"8962",4260000,4,2.5,8494,2,0,0,3,2800,0,15,15,500038,513
"8963",7500000,4,2.25,11597,2,0,0,3,2300,890,35,35,500074,405
"8964",3680000,3,1.75,10800,1,0,0,4,1710,0,61,61,500028,252
"8965",3420000,3,1,6450,1,0,0,4,1120,860,69,69,500106,280
"8966",7000000,3,1.75,4800,1,0,0,3,1080,830,60,60,500103,498
"8967",8487500,6,3.75,5000,2,0,0,3,3160,0,30,30,500107,219
"8970",3979000,3,2.75,35245,1,0,0,3,1580,920,19,19,500042,497
"8971",4050000,3,2,18000,1,0,0,3,1230,510,30,30,500028,252
"8972",3928000,3,2,11856,1,0,0,5,1080,0,33,33,500033,382
"8973",3949990,3,1.5,7800,1,0,0,3,1330,400,61,61,500133,453
"8974",3400000,3,2.5,6112,2,0,0,3,2480,0,15,15,500058,437
"8975",4825000,3,2.25,1445,2,0,0,3,980,470,14,14,500122,252
"8976",8125000,4,2.5,10159,2,0,0,3,2750,0,28,28,500006,476
"8977",4500000,3,2.5,10208,1,0,1,4,1410,1410,65,65,500028,252
"8978",3980000,3,1.75,27468,1,0,0,3,1830,0,65,65,500028,252
"8979",10800000,2,3.25,1767,3,1,3,3,1550,0,13,13,500075,317
"8980",5400000,2,2,3021,1,0,2,3,840,800,60,60,500107,219
"8981",2750000,4,2,5472,1,0,0,3,860,860,96,96,500118,459
"8982",7800000,5,2,12000,2,0,0,3,2880,0,98,98,500144,286
"8983",2250000,3,1.5,8345,1.5,0,0,3,1220,0,88,88,500178,249
"8984",5030450,3,3,2250,2,0,0,3,1560,0,10,10,500103,498
"8985",2490000,2,2,1357,2,0,0,3,1090,0,29,29,500028,252
"8986",5699500,4,1,5940,1,0,2,3,1140,0,103,103,500103,498
"8987",4500000,2,2.25,1377,2,0,0,3,1040,0,16,16,500105,214
"8988",11000000,4,2,6000,1,0,0,5,1300,1280,69,69,500199,293
"8989",7000000,4,2.5,3570,1.5,0,0,3,1490,820,92,5,500103,498
"8990",4540000,3,2.5,4094,2,0,0,3,1590,0,28,28,500122,252
"8991",5550000,3,1.75,9170,1,0,0,3,1270,0,50,50,500052,519
"8992",2140000,3,1.5,5200,1,0,0,5,1240,0,49,49,500042,497
"8993",5900000,3,2.5,8622,2,0,0,3,2210,0,31,31,500029,281
"8994",4599000,3,1.75,51836,1.5,0,0,3,1510,830,41,41,500027,332
"8995",2050000,3,1.5,5000,1,0,0,3,920,500,32,32,500198,268
"8996",3900000,3,1.75,9857,1,0,2,4,1140,290,39,39,500045,196
"8997",9705000,3,2.75,10125,2,0,0,3,2470,0,59,7,500040,271
"8998",7900000,3,2.5,15084,2,0,0,3,2390,0,19,19,500010,96
"8999",3200000,3,1,10576,1,0,0,4,1120,0,50,50,500077,193
"9000",5525000,3,2.25,4025,2,0,0,4,1760,940,112,112,500122,252
"9002",2300000,3,1,7187,1,0,0,3,1640,0,53,53,500058,437
"9003",6800000,3,1.75,5500,1,0,0,3,1110,510,69,69,500112,248
"9004",9850000,3,1.75,5400,2,0,0,5,1670,0,107,107,500112,248
"9005",3750000,4,2.5,7471,2,0,0,3,1870,0,29,29,500055,245
"9006",4310000,2,1.5,4000,1.5,0,0,4,1300,0,119,119,500144,286
"9007",4630000,3,2.5,17108,2,0,0,3,2190,0,28,28,500019,172
"9008",3500000,3,1.75,10500,1,0,0,3,1320,0,53,53,500034,521
"9009",4850000,3,1,7200,1,0,0,3,1250,0,55,55,500008,274
"9010",3550000,4,1.75,15000,1,0,0,4,1360,680,52,52,500092,312
"9011",6035000,3,1.75,7280,1,0,0,3,1070,1070,109,109,500117,501
"9012",8600000,5,1.75,6000,1.5,0,0,5,2010,500,99,99,500144,286
"9013",2598750,5,2.5,6250,2,0,0,3,2200,0,23,23,500038,513
"9014",6850000,4,2.5,8680,1,0,0,3,1220,950,60,60,500004,290
"9015",3825000,4,2.5,8786,2,0,0,3,2980,0,16,16,500038,513
"9016",4900000,3,1,2250,1.5,0,0,3,1180,0,117,117,500117,501
"9017",2290000,3,2,6000,1,0,0,4,1540,0,66,66,500155,438
"9018",4300000,3,2,6000,1,0,0,4,1540,0,66,66,500155,438
"9019",5800000,5,2.5,15783,1,0,0,3,1720,1390,45,45,500052,519
"9020",5100000,3,1.75,6700,1,0,0,3,1370,0,79,7,500117,501
"9021",4899900,5,2.25,20828,1.5,0,0,4,2440,0,44,44,500042,497
"9022",4400000,3,2.25,1800,2,0,0,3,1330,430,36,36,500199,293
"9023",4799500,3,2.5,4984,1,0,0,3,1750,1060,13,13,500055,245
"9024",8060000,4,2.5,206474,1,0,0,3,2500,0,22,22,500053,357
"9025",8750000,4,2.5,22588,2,0,0,3,3220,0,23,23,500077,193
"9026",7108000,3,2.5,36820,2,0,0,3,2880,0,27,27,500077,193
"9027",5650000,3,2.5,6037,2,0,0,3,2700,0,15,15,500065,235
"9028",3599990,5,3,9624,2,0,0,3,1870,810,24,24,500010,96
"9029",6250000,3,1.75,4500,1,0,0,4,920,860,97,97,500117,501
"9030",3499500,3,2.5,7565,2,0,0,3,2240,0,20,20,500003,270
"9031",4150000,4,2,9600,1,0,0,5,1610,0,52,52,500056,365
"9032",4350000,2,2,1170,2,0,0,3,960,480,15,15,500116,296
"9033",2250000,3,1.75,9060,2,0,0,3,1550,0,71,40,500146,270
"9035",3400000,3,1.75,10800,1,0,0,3,1740,0,60,60,500133,453
"9036",9650000,5,2.75,12673,1,0,0,4,2050,1230,38,38,500006,476
"9037",6670000,3,2.75,31215,1,0,0,3,2216,0,51,14,500092,312
"9038",2500000,1,1,4373,1,0,0,2,820,280,72,72,500166,246
"9039",3979900,3,1,11862,1,0,0,4,1180,0,71,71,500177,245
"9040",5350000,3,1.75,10031,1,0,0,5,1370,650,67,67,500155,438
"9041",2659500,3,1.5,8450,1,0,0,4,1150,0,68,68,500178,249
"9042",2580000,3,1.75,7461,1,0,0,3,1200,890,33,33,500030,229
"9043",5055000,3,2.5,1187,3,0,0,3,1300,0,14,14,500107,219
"9044",4550000,5,2.5,7770,1,0,0,3,1340,900,41,41,500034,521
"9045",13500000,5,3.25,5971,1,0,2,3,2000,1540,14,14,500033,382
"9046",6000000,4,2.25,31720,1,0,0,3,1780,1060,61,61,500177,245
"9047",3298000,4,2.5,7047,2,0,0,3,2080,0,23,23,500092,312
"9048",2220000,2,1,38449,1,0,0,3,1550,0,72,72,500055,245
"9049",4500000,4,2.5,9240,1,0,0,3,1900,0,57,57,500007,140
"9050",9520000,3,3.5,4500,2,0,0,3,2120,640,15,15,500119,162
"9051",6250000,4,2,4480,1.5,0,0,3,1410,0,92,92,500109,98
"9052",2268000,2,1,11393,1,0,0,4,1240,0,59,59,500030,229
"9053",12100000,5,4.25,13497,2,0,0,3,3510,910,19,19,500059,376
"9055",3950000,3,1.75,8640,1,0,0,3,1400,0,57,57,500011,173
"9056",2850000,5,3,5260,2,0,0,3,1670,440,17,17,500118,459
"9057",5530000,3,1,18135,1,0,0,3,1310,0,71,71,500008,274
"9058",2540000,3,1,16800,1,0,0,4,1270,0,62,62,500188,127
"9059",3481400,2,1.5,10880,1,0,0,3,1190,870,95,95,500106,280
"9060",3549500,4,2.75,7350,1,0,0,5,1280,1250,42,42,500023,469
"9061",7060000,3,2.75,6400,1,0,0,5,1410,490,77,77,500105,214
"9062",4990000,4,2.5,6479,2,0,0,3,2910,0,13,13,500065,235
"9063",4275000,3,1.5,43186,1.5,0,0,4,1300,600,48,48,500038,513
"9064",4390000,5,3.5,10000,2,0,3,3,1980,900,28,28,500055,245
"9065",5450000,4,2.5,25995,2,0,0,3,2820,0,21,21,500010,96
"9066",8420000,3,1,4774,1.5,0,0,3,1620,0,99,99,500103,498
"9067",6850000,4,2.5,38043,2,0,0,3,3320,0,22,22,500053,357
"9068",6650000,4,3.5,47480,2,0,0,3,3770,0,16,16,500010,96
"9069",2550000,2,1,9000,1,0,2,5,1200,0,102,102,500198,268
"9070",5650000,5,2.25,4360,1,0,2,3,1240,890,60,60,500199,293
"9071",2740000,5,1.75,8720,1,0,0,3,1050,900,57,57,500001,311
"9072",2600000,3,2,8075,1,0,0,4,1510,410,50,50,500023,469
"9073",5810000,4,2,13695,1,0,0,4,1280,1230,58,18,500033,382
"9075",2200000,3,1,9720,1,0,0,5,1230,0,50,50,500042,497
"9076",7650000,3,2.25,324086,2,0,2,3,3190,0,37,37,500024,73
"9077",13300000,6,4.25,10213,2,0,0,3,4170,1550,15,15,500006,476
"9078",7000000,8,2.5,3000,1.5,0,0,3,1210,1070,108,108,500105,214
"9079",3510000,4,1,7260,1,0,0,4,1550,0,60,60,500008,274
"9080",4135650,3,2.5,1613,2,0,0,3,1150,540,5,5,500029,281
"9081",3630000,3,3.25,1779,2,0,0,3,1341,310,11,11,500133,453
"9082",6790000,4,1.75,41236,1,0,0,4,1690,570,57,57,500029,281
"9083",4730000,NA,1.75,4555,1,0,0,3,1510,0,14,14,500053,357
"9084",5858880,3,2,7431,1,0,0,4,1490,0,53,53,500052,519
"9085",4050000,4,2.5,4652,2,0,0,3,2220,0,18,18,500059,376
"9086",6500000,3,1.75,19386,1,1,4,3,1400,1400,54,54,500198,268
"9087",4150000,4,2.5,213008,1,0,0,4,1210,1000,44,44,500038,513
"9088",5750000,3,2,3880,1,0,0,3,1080,1070,68,68,500117,501
"9089",2200000,3,2.25,7205,1,0,0,3,1140,260,34,34,500030,229
"9090",6100000,4,3,10117,1,0,0,5,1580,870,52,52,500006,476
"9092",8830000,4,2.5,6874,2,0,0,3,2170,630,29,29,500112,248
"9093",4360000,2,1,8100,1.5,0,2,3,1240,0,94,94,500125,383
"9094",3200000,3,2.5,1356,2,0,0,3,1240,370,12,12,500106,280
"9095",4250000,3,1.75,44000,1,0,0,3,1240,270,30,30,500045,196
"9096",2047000,4,2,9987,1,0,0,3,1670,0,52,52,500001,311
"9097",3840000,6,3,4502,1,0,0,4,1200,1120,32,32,500108,159
"9098",3140000,3,2.75,8200,2,0,0,4,1900,0,35,35,500031,262
"9099",5350000,3,2.5,6263,2,0,0,3,2390,0,16,16,500028,252
"9100",5680000,4,1.75,265716,1,0,0,4,2110,0,40,40,500053,357
"9101",4260000,4,1.5,5850,1,0,0,4,810,660,46,46,500052,519
"9102",6750000,4,2.75,6780,2,0,3,5,1630,1040,111,111,500118,459
"9103",3800000,4,2.5,6365,2,0,0,3,1870,670,19,19,500055,245
"9104",6850000,3,2.5,8000,3,0,0,4,2970,480,92,44,500116,296
"9105",4290000,3,2,52826,1,0,0,3,1700,0,28,28,500058,437
"9106",7990000,4,1.5,6583,1,0,0,3,1500,310,51,51,500133,453
"9107",3185000,5,1.75,6986,1,0,0,3,1030,520,41,41,500106,280
"9108",9250000,3,3.25,20900,2,0,0,3,2630,1480,17,17,500006,476
"9109",4200000,3,1.5,5000,1,0,0,3,1300,780,56,56,500118,459
"9110",5700000,2,1,4000,1,0,0,3,1100,0,113,113,500109,98
"9111",10500000,4,2.75,12840,2,0,0,5,3950,0,59,59,500040,271
"9112",3330000,3,1,8450,1,0,0,4,1250,0,65,65,500146,270
"9113",13600000,2,1.75,14138,2,1,4,3,2120,500,88,28,500125,383
"9114",6600000,3,2.5,2798,3,0,0,4,2290,0,66,36,500102,83
"9115",3500000,6,4.5,8504,2,0,0,3,3500,0,39,39,500155,438
"9116",6825000,6,4.5,8504,2,0,0,3,3500,0,39,39,500155,438
"9117",3999900,5,2.75,4000,1,0,0,5,970,720,76,76,500106,280
"9118",8600000,5,3.25,9648,2,0,4,4,3000,1500,51,51,500125,383
"9119",2161800,2,1,7797,1,0,0,3,1120,0,71,71,500055,245
"9120",3000000,4,2.25,9613,2,0,0,5,1740,0,30,30,500058,437
"9121",1450000,3,1,11880,1,0,0,3,1010,0,59,59,500030,229
"9122",2550000,3,1,11880,1,0,0,3,1010,0,59,59,500030,229
"9123",2500000,3,1.75,24805,1,0,0,3,1200,0,35,35,500031,262
"9124",2450000,3,1,8625,1,0,0,3,1020,0,41,41,500045,196
"9125",4450000,3,1.75,7056,2.5,0,0,4,1850,0,40,40,500052,519
"9126",5620000,NA,1.5,8000,1,0,0,4,1830,0,62,62,500008,274
"9127",5010000,4,1,7519,1,0,0,3,1160,910,56,56,500008,274
"9128",1900000,3,1.75,5850,1,0,0,4,1160,0,101,101,500146,270
"9129",8625000,4,2.75,24440,2,0,0,3,3280,0,23,23,500077,193
"9130",10900000,5,2.5,6000,2,0,0,4,2340,0,97,97,500144,286
"9131",5750000,5,3,49709,1,0,2,3,2690,1000,59,59,500198,268
"9132",2500000,1,1,123710,1,0,0,4,720,0,84,84,500092,312
"9133",3100000,7,1.5,15111,1.5,0,0,4,2660,0,57,57,500059,376
"9134",14000000,5,3.25,9270,2,0,3,3,2910,1390,62,10,500116,296
"9135",2848500,3,1.5,8256,1,0,1,3,1090,500,50,50,500003,270
"9136",5700000,4,2.5,7910,2,0,0,3,2590,0,16,16,500028,252
"9137",3040000,3,1.75,6000,1,0,2,3,1000,720,65,65,500178,249
"9138",5600000,4,2.5,9787,1,0,2,4,1240,550,36,36,500056,365
"9139",3250000,3,1,8160,1,0,1,3,1090,500,65,65,500198,268
"9140",5575100,4,2,4800,1.5,0,2,3,1580,0,107,107,500136,226
"9141",3050000,4,2.25,8820,1,0,0,4,1620,960,52,52,500023,469
"9142",3200000,5,1,27350,1,0,0,4,1740,0,61,61,500059,376
"9143",4550000,5,2.25,28212,1.5,0,0,4,2790,680,41,41,500042,497
"9144",3830010,3,1,7210,1,0,0,4,1180,0,56,56,500034,521
"9145",5450000,3,1.75,51649,1.5,0,0,5,1700,0,88,88,500059,376
"9146",4875000,2,1,5000,1,0,0,3,1190,0,94,94,500116,296
"9147",3450000,5,2.5,6994,2,0,0,3,2450,0,17,17,500030,229
"9148",5830000,6,2.75,16411,1,0,0,4,1650,980,45,45,500052,519
"9149",5349500,3,2.25,12286,2,0,0,3,2130,0,42,42,500052,519
"9150",4035040,4,1,5750,1,0,0,3,950,110,115,115,500199,293
"9151",5000000,3,1.75,6120,1.5,0,0,3,1480,0,73,73,500115,540
"9152",3195020,3,1.75,38707,1,0,0,3,1610,0,29,29,500010,96
"9153",5250000,4,2.75,5080,2,0,0,3,1750,690,59,59,500126,312
"9154",5630000,4,3,15480,2,0,0,3,2400,700,23,23,500028,252
"9155",8985000,4,2.75,5000,1.5,0,0,3,1990,900,108,5,500117,501
"9156",6510000,3,2.5,108366,2,0,0,4,3240,0,28,28,500042,497
"9157",4500000,4,2.75,6400,2,0,0,3,2040,860,108,49,500136,226
"9158",6650000,4,2.25,8149,1,0,0,4,1610,1040,44,44,500006,476
"9159",8250000,4,2.5,4000,2,0,0,5,1610,950,90,90,500117,501
"9160",2000000,3,1,4800,1.5,0,0,4,1150,0,81,81,500002,174
"9161",2950000,3,2,6092,1,0,0,3,1760,0,21,21,500030,229
"9162",7480000,4,2.5,8379,2,0,0,3,3220,0,15,15,500034,521
"9163",5800000,3,2.5,18750,1,0,0,2,2660,540,52,23,500027,332
"9164",2750000,3,1,10744,1,0,0,3,1250,0,77,77,500198,268
"9165",1960000,3,1,8470,1,0,0,4,1000,0,56,56,500023,469
"9166",2357500,2,1,11250,1,0,0,2,740,0,81,81,500146,270
"9167",3150000,3,2.25,8480,1,0,0,3,2170,0,54,54,500148,55
"9169",3530000,4,2.5,4249,2,0,0,3,2300,0,13,13,500038,513
"9170",2350000,3,1.75,6300,1,0,0,3,1400,0,21,21,500022,220
"9171",5699990,3,2.5,13880,2,0,0,3,3080,0,29,29,500038,513
"9172",5050000,4,2.25,12540,2,0,0,3,2350,0,51,51,500177,245
"9173",12300000,4,3,4600,1.5,0,0,3,1820,840,113,17,500112,248
"9174",2990000,2,1.75,34395,1,0,0,4,1250,0,69,69,500003,270
"9175",2400000,3,2,6360,1,0,0,3,1100,0,28,28,500038,513
"9176",19600000,3,1.75,12566,1,1,4,4,1940,1390,59,59,500040,271
"9177",12700000,4,3.25,3604,2,0,2,5,1960,1680,106,106,500122,252
"9178",4050000,2,1.75,2653,2,0,0,3,1350,0,33,33,500033,382
"9179",3040000,4,2,8454,1,0,0,4,1310,0,66,66,500155,438
"9180",2720000,4,2.25,5555,2,0,0,3,1800,0,16,16,500038,513
"9181",4120000,2,1,3960,1,0,0,3,690,570,94,94,500117,501
"9182",6980000,4,2.5,7231,2,0,0,3,2990,0,18,18,500075,317
"9183",4000000,2,1,5100,1,0,0,3,1140,0,77,77,500136,226
"9184",3050000,3,2.5,6825,2,0,0,3,2100,0,25,25,500055,245
"9185",5850000,4,2,12753,1,0,0,4,2400,0,57,57,500033,382
"9186",1900000,2,1.5,9031,1,0,0,3,960,440,37,37,500023,469
"9187",7600000,4,2.5,12788,2,0,0,3,2990,0,31,31,500075,317
"9188",5700000,3,1.75,36210,1,0,0,3,1930,0,42,42,500072,260
"9189",1440000,3,1,6800,1,0,0,3,980,0,73,73,500058,437
"9190",1390000,2,1,5280,1,0,0,4,690,0,77,77,500056,365
"9191",5250000,4,1.5,6380,1.5,0,0,4,1130,300,74,74,500115,540
"9192",2930000,1,1,5421,1,0,0,3,1110,0,84,84,500177,245
"9193",2671000,2,2.5,1580,2,0,0,3,1030,220,14,14,500106,280
"9195",2400000,3,2.25,15334,2,0,0,4,1500,0,27,27,500042,497
"9196",9750000,NA,2.5,7000,2.5,0,4,3,2530,0,104,20,500136,226
"9197",2799500,5,1.75,7171,1,0,0,4,1460,690,49,49,500031,262
"9198",4050000,3,1.75,7373,1,0,0,4,1260,0,40,40,500034,521
"9199",4000000,3,2.5,83199,2,0,4,3,2740,0,46,46,500032,117
"9200",2250000,NA,1,6500,1,0,0,4,960,0,65,65,500056,365
