"","price","bedrooms","bathrooms","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode"
"10708",9255000,3,2.75,5200,1.5,0,3,3,1970,0,104,17,"500136"
"10709",3750000,5,2.5,15598,1,0,0,4,1470,1370,44,44,"500059"
"10710",4200000,3,2.5,15375,2,0,2,3,2370,0,26,26,"500042"
"10712",3350000,3,2,1951,1,0,0,3,670,670,104,104,"500144"
"10713",4280000,4,2,7200,1,0,0,3,1300,0,61,61,"500122"
"10714",6550000,4,2.5,NA,1,0,0,4,2060,1280,42,42,"500077"
"10715",7380000,3,3,4896,2,0,0,3,2630,0,13,13,"500052"
"10716",4150000,5,1.75,3748,1,0,0,3,980,980,54,54,"500133"
"10718",5550000,2,1,4600,1,0,0,4,1050,500,78,78,"500117"
"10719",2600000,3,2.5,2677,2,0,0,3,1770,0,14,14,"500055"
"10720",3925000,3,1,10500,1.5,0,0,3,1390,0,79,79,"500024"
"10721",9120000,3,2.5,17313,2,0,2,3,2979,0,26,26,"500006"
"10722",1350000,2,1,7609,1,0,0,3,830,0,76,76,"500146"
"10723",5000000,3,2.75,NA,1,0,0,3,1400,160,41,41,"500072"
"10724",2380000,3,1.5,7488,1,0,0,4,1050,310,44,44,"500001"
"10725",2510000,4,2,5974,1,0,0,5,860,790,47,47,"500178"
"10726",4065000,2,1.75,5319,2,0,0,4,1510,0,41,41,"500052"
"10727",4334950,4,2.25,10925,2,0,0,4,3010,0,31,31,"500092"
"10728",2650000,3,2.25,6071,1,0,0,4,1150,360,34,34,"500042"
"10729",3600000,3,1.75,7260,1,0,0,3,1520,430,62,62,"500133"
"10730",4250000,4,1,12485,1,0,0,5,950,850,64,64,"500006"
"10731",4500000,2,2.75,11205,1,0,0,3,1510,1300,51,51,"500178"
"10733",3450000,4,2.5,5875,2,0,0,3,2040,0,15,15,"500056"
"10734",6125000,4,2,NA,1,0,0,3,1690,0,52,52,"500008"
"10735",3170000,NA,1.75,7650,1,0,0,4,1530,0,42,42,"500058"
"10736",5850000,3,1.5,3880,1.5,0,0,4,1310,500,90,90,"500117"
"10737",4550000,3,1.75,14292,1,0,0,3,1180,0,38,38,"500045"
"10738",10400000,NA,4,NA,2,0,0,3,4090,0,28,28,"500077"
"10739",4970000,4,2.25,3463,2,0,0,4,2250,0,51,51,"500052"
"10740",2267500,3,1.75,6315,1,0,0,3,1070,0,27,27,"500023"
"10741",3850000,4,2,7102,1,0,0,3,1220,600,69,69,"500155"
"10742",2050000,3,0.75,5025,1,0,0,3,1080,0,71,71,"500146"
"10743",7450000,4,2.5,13093,2,0,0,4,2760,0,30,30,"500075"
"10744",3710000,4,2.5,4770,2,0,0,3,2550,0,14,14,"500038"
"10745",5450000,4,2.5,8504,2,0,0,3,2080,0,28,28,"500029"
"10746",4430000,3,1,5460,1.5,0,0,4,1280,0,88,88,"500133"
"10747",2870000,2,1,6350,1,0,0,3,950,0,68,68,"500106"
"10748",1940000,3,1,7577,1,0,0,3,1050,0,36,36,"500023"
"10749",2650000,3,1,7650,1,0,0,5,1800,0,62,62,"500056"
"10750",11400000,4,2.75,10004,1,0,2,4,2110,1730,56,56,"500040"
"10752",4330000,4,1,7000,1.5,0,0,3,1710,0,69,69,"500125"
"10753",2000000,2,1.75,2693,1,0,0,3,910,0,16,16,"500038"
"10754",2895710,3,1.5,NA,1,0,0,3,1340,0,51,51,"500059"
"10755",4400000,4,2.75,11034,1,0,0,3,1720,620,52,52,"500155"
"10756",4000000,3,1.5,8360,1,0,0,3,1120,390,59,59,"500007"
"10757",5890000,4,2.5,15000,2,0,0,5,2630,0,57,57,"500027"
"10759",5200000,3,1,3000,1.5,0,0,3,940,0,116,116,"500122"
"10760",5550000,2,2.25,1248,2,0,0,3,1200,170,19,19,"500102"
"10761",4700000,3,2.5,5082,2,0,0,3,2480,0,15,15,"500065"
"10762",2070000,2,1.5,1158,2,0,0,3,1068,0,29,29,"500028"
"10763",3797500,4,2.75,9650,1,0,2,3,1620,770,43,43,"500003"
"10764",7090000,4,1.75,4600,1,0,0,3,1270,900,69,69,"500117"
"10765",2400000,3,2.5,9864,1,0,0,3,1160,360,26,26,"500092"
"10766",4455000,4,1.5,10497,1,0,0,4,1650,560,66,66,"500166"
"10767",13100000,5,2.5,7863,1,0,3,5,1600,1600,60,60,"500199"
"10769",6030000,4,2.5,5895,2,0,0,3,2670,0,20,20,"500074"
"10770",7200000,3,2.5,10012,2,0,0,3,2520,0,32,32,"500074"
"10771",920000,2,1,5500,1.5,0,0,3,760,0,72,72,"500168"
"10772",6000000,3,1.75,5000,2,0,0,4,1310,0,118,118,"500107"
"10773",7250000,4,2.5,13950,1,0,3,4,1380,1370,71,71,"500146"
"10774",4099500,5,2.25,10300,1,0,0,3,1270,520,58,58,"500155"
"10775",5150000,3,2.5,7167,2,0,0,3,1790,0,30,30,"500074"
"10776",4950000,4,2.5,11640,1,0,0,5,1800,600,51,51,"500058"
"10777",9980000,4,2.25,10200,2,0,0,4,2420,0,46,46,"500040"
"10778",6300000,3,1.75,8767,1,0,0,4,1710,0,33,33,"500033"
"10779",4100000,3,1.75,7480,1,0,0,3,1320,680,47,47,"500177"
"10780",6020000,3,2.25,11580,1,0,0,4,1580,0,40,40,"500006"
"10781",7500000,4,2.75,10232,1,0,0,5,1310,1000,39,39,"500006"
"10782",7116000,4,3,9316,2.5,0,0,3,2370,1210,28,28,"500007"
"10783",10500000,4,4,8709,2,0,0,3,3190,1130,13,13,"500027"
"10784",7005000,3,2.5,NA,2,0,0,3,2560,0,38,38,"500072"
"10786",2500000,3,2,13085,1,0,0,3,1010,650,34,34,"500001"
"10787",3500000,NA,1.75,8400,1,0,0,5,1620,800,55,55,"500056"
"10788",4750000,7,3.5,NA,1,0,0,3,1520,1350,58,58,"500125"
"10789",2000000,2,1,7200,1,0,0,2,830,0,99,99,"500118"
"10790",4500000,4,2.25,7000,1,0,0,4,1040,670,47,47,"500034"
"10791",3160000,5,2.5,4641,2,0,0,3,2600,0,14,14,"500058"
"10792",3100000,1,1,4920,1,0,0,3,670,0,99,99,"500126"
"10793",3920000,3,1.5,11975,1,0,0,4,1500,0,49,49,"500045"
"10794",5210000,3,3.25,1254,3,0,0,3,1460,0,19,19,"500103"
"10795",4950000,2,2,7110,1,0,0,3,960,580,70,70,"500117"
"10796",2090000,3,1.75,8084,1,0,0,4,1250,0,52,52,"500001"
"10797",8099500,4,2,9900,1.5,0,0,5,2230,0,60,60,"500005"
"10798",4000000,2,1.75,NA,1,0,0,3,1420,380,69,11,"500038"
"10799",4150000,4,2.5,7292,1,0,0,3,1530,870,39,39,"500133"
"10800",4110000,4,2,NA,2,0,0,4,2370,0,41,41,"500001"
"10801",8250000,2,2,3600,1,0,0,4,1230,600,93,93,"500109"
"10802",4360000,3,2.25,1384,3,0,0,3,1480,0,11,11,"500103"
"10803",4600000,4,2.5,8331,2,0,0,3,2620,0,28,28,"500058"
"10804",2810000,3,1,5782,1,0,0,4,1300,0,60,60,"500065"
"10805",9760000,4,1.5,7680,1,0,3,3,1660,1460,63,63,"500199"
"10806",4850000,4,2.5,10364,2,0,0,3,2400,0,24,24,"500045"
"10807",4290000,3,2.5,9240,2,0,0,3,1430,0,35,35,"500074"
"10808",7290000,3,2.5,7428,2,0,0,3,2480,0,29,29,"500006"
"10809",6250000,3,2.5,4757,2,0,0,3,2280,0,16,16,"500075"
"10810",2185000,3,1.75,9328,1,0,0,4,1390,0,32,32,"500092"
"10811",1750000,3,1,8395,1,0,0,4,1030,0,59,59,"500023"
"10812",4425000,3,1,8200,1,0,0,4,1120,0,81,81,"500125"
"10813",4800000,3,2,3000,2,0,0,3,1300,0,33,33,"500115"
"10814",7155000,3,2.25,9668,1,0,1,4,1540,870,54,54,"500117"
"10815",4325000,3,1.75,7350,1,0,0,3,1470,0,56,56,"500052"
"10816",8750000,5,4.25,18741,2,0,0,3,3210,1510,14,14,"500053"
"10817",6050000,NA,2.75,13332,2,0,0,4,2910,0,79,28,"500146"
"10818",16900000,4,4,12941,3,0,2,3,5000,0,17,17,"500006"
"10819",3180000,3,2.25,12662,1,0,0,5,1090,600,37,37,"500178"
"10820",3113000,2,1,7228,1,0,0,4,1000,0,72,72,"500133"
"10821",3250000,5,2.75,7904,1,0,0,3,1450,950,27,27,"500188"
"10822",7950000,5,3.5,3705,2,0,0,3,2610,720,11,11,"500006"
"10823",5580000,4,2.25,10358,1,0,0,4,1320,740,57,57,"500006"
"10824",3700000,4,2.5,18645,2,0,0,3,3090,0,24,24,"500023"
"10825",5988500,4,2.5,7245,2,0,0,3,2350,0,26,26,"500074"
"10826",5157000,3,2.5,9722,2,0,0,3,2180,0,25,25,"500056"
"10827",4580000,3,2.5,5013,2,0,0,3,1870,0,16,16,"500011"
"10828",5835000,3,2.25,13000,2.5,0,0,4,3530,0,34,34,"500042"
"10829",6537500,4,2.5,4166,2,0,0,3,2460,0,16,16,"500034"
"10830",2990000,3,2.5,4725,2,0,0,3,1650,0,8,8,"500038"
"10831",5320000,5,3,NA,1,0,0,4,2340,1140,43,43,"500027"
"10832",8190000,3,2.75,13391,2,0,3,4,2726,450,34,34,"500198"
"10833",9450000,4,2.25,9000,1,0,4,5,2000,420,52,52,"500146"
"10834",6087000,4,2.5,9696,1,0,0,3,2260,0,36,36,"500074"
"10835",8120000,4,2,6122,1,0,2,4,1310,1070,70,70,"500199"
"10836",4640000,5,2.5,8970,1,0,0,4,1700,1700,60,60,"500133"
"10837",9500000,4,2.5,NA,2,0,0,3,3770,0,30,30,"500053"
"10838",7000000,4,2.5,4297,2,0,0,3,2020,652,14,14,"500115"
"10839",4350000,3,1,4219,1,0,0,3,1060,120,80,80,"500117"
"10840",2295000,3,1.5,14400,1,0,0,4,1810,0,65,65,"500001"
"10841",15800000,3,3,NA,1.5,1,4,4,2610,0,67,67,"500166"
"10842",2650000,3,2.25,13439,1,0,0,4,1180,270,56,56,"500003"
"10843",9950000,2,2,NA,1,0,0,3,1600,0,69,69,"500072"
"10844",5900000,3,2.5,9380,1,0,0,5,1680,970,44,44,"500155"
"10845",7400000,4,2.75,17833,2,0,2,3,1490,1000,40,40,"500125"
"10846",3600000,2,0.75,7710,1,0,2,5,550,300,110,110,"500108"
"10847",5485000,4,2,7200,1,0,0,3,1300,520,43,43,"500136"
"10848",5990000,3,1.75,4788,1,0,0,4,1090,870,99,99,"500115"
"10849",6150000,3,1.75,20820,1,0,0,4,1800,550,41,41,"500074"
"10850",2920000,3,1.75,6600,1,0,0,3,1320,0,31,31,"500168"
"10851",8990000,4,2.5,NA,2,0,0,3,3720,0,31,31,"500053"
"10852",5000000,3,1.5,6500,1,0,0,4,1030,1180,107,107,"500136"
"10853",5800000,3,2.5,11550,1.5,0,0,3,1910,0,16,16,"500074"
"10854",5800000,4,2.5,6268,2,0,0,3,2840,0,21,21,"500028"
"10855",5940000,3,1,5000,1,0,0,4,1090,230,99,99,"500107"
"10856",5000000,3,2.5,7600,1,0,0,3,1420,1020,38,38,"500052"
"10857",5500000,4,2.5,8056,1,0,0,3,1680,740,31,31,"500029"
"10858",2750000,3,1.75,6260,1,0,0,4,1180,0,26,26,"500038"
"10859",3900000,3,2.25,7420,2,0,0,4,1820,0,36,36,"500058"
"10860",12500000,3,3,8500,2.5,0,3,4,3060,700,109,109,"500116"
"10861",2500000,3,2.25,15340,2,0,0,3,1560,0,22,22,"500168"
"10862",4050000,2,2.5,5400,2,0,0,4,1790,0,40,40,"500052"
"10863",2139500,3,1,7000,1,0,0,3,1430,0,51,51,"500023"
"10864",2320000,3,1.5,11340,1,0,0,4,1390,0,56,56,"500031"
"10865",2070000,3,1,10800,1,0,0,4,990,0,60,60,"500002"
"10866",3100000,3,1.75,NA,1,0,0,3,1880,0,31,31,"500001"
"10867",5400000,3,2.5,5000,3,0,0,3,2520,0,29,29,"500106"
"10868",7500000,4,1.5,4000,1.5,0,2,3,1580,480,99,29,"500103"
"10869",3925000,4,2.5,7303,2,0,0,3,2150,0,14,14,"500056"
"10870",3050000,5,2.5,12220,1,0,0,3,1690,810,57,57,"500003"
"10871",7350000,3,2.5,9157,2,0,0,3,2390,0,35,35,"500052"
"10872",5750000,4,2.5,6137,2,0,0,3,2400,0,29,29,"500074"
"10873",1750000,2,1,5000,1,0,0,3,660,0,104,104,"500106"
"10874",2910000,4,2.5,6633,2,0,0,4,1580,0,35,35,"500042"
"10875",7915000,4,2.5,8970,2,0,0,3,3250,0,25,25,"500075"
"10876",4750000,3,2,9659,1,0,0,3,1180,700,68,68,"500155"
"10877",2389500,2,1,11400,1,0,0,3,1190,0,68,68,"500178"
"10878",4700000,3,3.5,1257,2,0,0,3,1040,240,19,19,"500107"
"10879",4200000,4,1.75,15324,1,0,0,3,1610,770,41,41,"500074"
"10880",4400000,3,2.5,7605,2,0,0,3,2040,0,23,23,"500045"
"10882",5599500,3,2.5,4310,2,0,0,3,2120,0,18,18,"500053"
"10883",6000000,2,2,5416,1,0,0,3,990,0,84,84,"500122"
"10884",2550000,3,1,12000,1,0,0,4,1710,0,47,47,"500001"
"10885",2107500,4,1.5,7076,1.5,0,0,3,1840,0,62,62,"500106"
"10886",4850000,4,1,2560,1.5,0,0,3,1150,0,110,110,"500109"
"10887",3900000,3,2.5,8076,2,0,0,3,2250,0,24,24,"500038"
"10888",4050000,3,2.5,12600,1,0,0,4,1810,650,49,49,"500059"
"10889",4625000,4,1,4500,1.5,0,0,2,1540,0,114,114,"500116"
"10890",4350000,4,2.25,14073,1,0,0,3,1630,580,41,41,"500059"
"10891",4400000,3,2.5,5434,2,0,0,3,1440,0,16,16,"500053"
"10892",2999500,3,1.75,7650,1,0,3,3,1790,0,41,41,"500023"
"10893",4400000,2,1.5,1024,2,0,0,3,1120,0,49,21,"500122"
"10894",3126200,3,2.5,11877,1,0,0,3,1260,0,44,44,"500045"
"10895",3725000,3,1.5,12324,1,0,0,3,800,380,38,38,"500074"
"10896",2972620,3,2.5,8076,2,0,0,3,1730,0,25,25,"500003"
"10897",7350000,4,3,7245,1,0,0,4,1250,1000,56,56,"500005"
"10898",4300000,3,1.5,5034,2,0,0,4,1550,0,97,97,"500177"
"10899",2410000,2,1.75,9750,1.5,0,0,3,1070,0,24,24,"500014"
"10900",2010000,3,1,9750,1,0,0,4,1460,0,50,50,"500042"
"10901",5700000,2,1,4000,1,0,0,4,1060,0,109,109,"500115"
"10902",5380000,4,1.75,9600,1,0,0,3,1220,620,52,52,"500052"
"10903",7290000,3,2.5,4244,2,0,0,3,2440,0,8,8,"500052"
"10904",3315000,4,1.75,14756,1,0,0,3,850,850,64,64,"500006"
"10905",1107000,2,1,8064,1,0,0,3,680,0,78,78,"500188"
"10906",2450000,3,2,8448,1,0,0,3,1700,0,23,23,"500022"
"10907",4270000,3,1.75,7111,1,0,0,4,1360,640,63,63,"500177"
"10908",6505000,4,1.75,5940,1,0,0,3,1290,1050,66,66,"500115"
"10909",3359000,2,1,7440,1,0,0,4,1120,0,80,80,"500155"
"10910",5350000,2,2,5133,1.5,0,0,3,1510,0,80,80,"500199"
"10911",3600000,5,2,2400,1,0,0,4,1080,1040,113,113,"500144"
"10912",2949000,3,2.25,8100,1,0,0,3,1210,290,51,51,"500055"
"10913",4600000,2,1,5934,1,0,0,4,1030,0,91,91,"500115"
"10914",17700000,4,3.5,NA,2,0,0,3,5440,0,29,29,"500053"
"10915",4630000,2,1,4400,1,0,0,4,1150,0,114,114,"500112"
"10916",3320000,5,1.5,NA,1,0,2,3,1500,920,57,57,"500022"
"10917",1995000,4,2,8116,1,0,0,4,1750,0,76,76,"500056"
"10918",2470000,4,2,8116,1,0,0,4,1750,0,76,76,"500056"
"10919",4425000,4,2.5,14024,2,0,0,3,2170,0,27,27,"500019"
"10920",6000000,3,2,NA,1,0,0,3,2540,0,12,12,"500022"
"10921",4490000,3,2.5,3827,2,0,0,3,1690,0,14,14,"500053"
"10922",7250000,4,1,4500,1.5,0,0,4,1600,0,93,93,"500115"
"10923",2150000,3,1,7900,1,0,0,3,1060,0,58,18,"500058"
"10924",5825000,2,1.75,6549,1,0,0,3,1170,820,71,71,"500115"
"10925",3050000,4,2.25,9371,2,0,0,4,2210,0,51,51,"500032"
"10926",7340000,4,2.75,7650,2,0,2,3,2340,750,60,30,"500042"
"10927",3000000,3,2,10072,1,0,0,3,1050,0,33,33,"500019"
"10928",5258880,5,1.75,NA,1,0,0,5,1810,740,59,59,"500027"
"10929",7110000,4,2.5,4400,1.5,0,0,5,1295,800,109,109,"500116"
"10930",3600000,3,1.75,12282,1,0,0,3,1220,300,41,41,"500155"
"10931",3570000,5,2.5,12350,2,0,0,3,2750,0,32,32,"500031"
"10932",2350000,3,1.75,9266,1,0,0,4,1200,0,59,59,"500002"
"10933",5500000,3,1.75,9720,1,0,1,3,1150,680,91,43,"500040"
"10934",3240000,3,1,7202,1,0,0,4,1160,0,62,62,"500133"
"10935",4200000,3,2,9239,1,0,0,3,1410,340,30,30,"500133"
"10936",4500000,4,2.5,7693,2,0,0,3,2400,0,16,16,"500059"
"10937",8250000,5,3.5,6770,2,0,0,3,3030,1110,15,15,"500027"
"10938",2720000,NA,2.25,6234,2,0,0,3,2115,0,21,21,"500002"
"10939",4810000,3,2,15653,1.5,0,0,3,2580,0,29,29,"500166"
"10940",5000000,3,1,3400,1,0,0,3,1060,160,92,92,"500117"
"10941",4480000,2,1.5,3780,1,0,0,4,890,740,79,79,"500107"
"10942",4800000,2,2,4220,1,0,0,3,1350,0,15,15,"500053"
"10943",4750000,3,2.5,2890,2,0,0,3,1690,0,15,15,"500053"
"10944",4725000,NA,2.25,2383,2,0,0,3,1700,0,14,14,"500029"
"10945",2910000,4,2.25,7616,1,0,0,4,1260,630,40,40,"500003"
"10946",2940000,2,1,5250,1,0,0,4,850,0,69,69,"500133"
"10947",10100000,4,2.5,12688,1,0,0,4,1820,660,52,52,"500004"
"10948",4425000,3,2.5,3129,2,0,0,3,1690,0,17,17,"500053"
"10949",1700000,2,1,8424,1,0,0,4,810,0,60,60,"500023"
"10950",15800000,4,2.5,16304,1,0,1,3,2480,1500,51,51,"500004"
"10951",6650000,3,2.25,6000,2,0,0,3,1780,800,94,94,"500144"
"10952",16100000,5,4.5,NA,3,0,0,3,6085,0,19,19,"500014"
"10953",6750000,2,1.75,5000,1,0,0,3,1000,1140,89,28,"500112"
"10954",2799000,2,1.75,10000,1,0,0,3,1360,0,62,30,"500019"
"10955",8750000,4,1.5,3245,1.5,0,0,4,1800,0,90,90,"500103"
"10956",5710000,3,2.5,3867,2,0,0,3,1920,0,14,14,"500029"
"10957",3200000,3,1,5060,1.5,0,0,3,860,0,92,92,"500133"
"10958",5250000,3,2.5,NA,1,0,0,3,2340,0,33,33,"500038"
"10959",16500000,NA,2.75,20666,1,0,0,4,2020,2020,57,57,"500004"
"10960",1379000,3,1.75,5082,1,0,0,3,580,580,77,77,"500178"
"10961",4400000,3,2.25,NA,2,0,0,4,1680,0,30,30,"500045"
"10962",3600000,3,1,3870,1,0,0,3,640,640,74,74,"500122"
"10963",2710000,4,1.5,9576,1,0,0,4,1800,0,42,42,"500045"
"10964",4650000,6,3.25,NA,1,0,3,3,2150,2100,52,52,"500003"
"10965",2800000,4,2.5,4596,2,0,0,3,2400,0,15,15,"500001"
"10966",2830000,2,1,6350,1,0,0,4,940,0,77,77,"500103"
"10967",4115000,3,1,7208,1,0,0,3,1110,0,39,39,"500052"
"10968",2820000,3,2.25,7548,1,0,0,4,1370,1050,52,52,"500023"
"10969",5350000,3,2.5,1499,2.5,0,0,3,1790,60,14,14,"500199"
"10970",5547290,4,2.5,4350,2,0,0,5,1730,290,76,76,"500199"
"10971",8680000,4,2.5,4350,2,0,0,5,1730,290,76,76,"500199"
"10972",4270000,3,2.5,NA,1,0,0,3,1520,310,28,28,"500045"
"10973",4550000,4,1.75,6000,1,0,0,4,960,960,65,65,"500125"
"10974",5950000,2,1.75,8500,1,0,0,3,1280,0,66,9,"500033"
"10975",4000000,4,2.5,5240,2,0,0,3,3130,0,15,15,"500038"
"10976",7700000,4,2.5,12415,2,0,0,3,3920,0,22,22,"500075"
"10977",7425000,4,2.75,3773,2,0,0,3,2000,1100,100,23,"500122"
"10978",12500000,4,2.5,15600,1,0,0,5,1680,1540,46,46,"500006"
"10979",3750000,3,2,13775,1,0,0,3,1670,0,51,51,"500045"
"10980",15600000,4,2.5,17853,2,0,0,4,2700,0,59,59,"500004"
"10981",5450000,4,2,NA,1,0,0,4,3265,2196,55,55,"500032"
"10982",10500000,4,3.25,16625,2,0,0,3,4400,0,16,16,"500075"
"10983",15700000,3,1.75,8500,1,0,0,4,2190,0,62,62,"500112"
"10984",1780000,4,1.5,11163,1.5,0,0,4,1200,0,49,49,"500092"
"10985",2625000,3,1.75,10390,1,0,0,3,1470,0,30,30,"500031"
"10986",7300000,3,1.75,5000,1.5,0,0,4,1650,0,119,119,"500107"
"10987",3950000,5,1.75,10453,1,0,2,3,1360,480,71,71,"500166"
"10989",2999900,3,2.5,8541,2,0,0,3,1870,0,30,30,"500023"
"10990",11300000,4,3.25,NA,1.5,0,0,3,3150,740,18,18,"500038"
"10991",4250000,4,2.25,11200,2,0,0,4,2660,0,47,47,"500059"
"10992",3490000,2,1,7552,1,0,0,3,1150,0,68,68,"500125"
"10993",5549500,4,1.75,4816,1,0,0,5,870,870,77,77,"500116"
"10994",3260000,6,3,8064,1.5,0,0,3,1880,700,106,106,"500118"
"10995",5800000,4,1.75,6975,1,0,0,3,1420,300,44,44,"500052"
"10996",6990000,3,2.5,18455,2,0,1,4,1510,1230,42,42,"500040"
"10997",7570000,3,2.75,11290,1,0,0,3,1630,980,34,34,"500033"
"10998",3350000,3,1.75,7920,1,0,0,3,1400,0,54,54,"500034"
"10999",6600000,3,2,NA,1,0,0,3,1970,600,36,36,"500052"
"11000",5400000,4,2.75,7334,2,0,0,3,2830,0,14,14,"500059"
"11001",3200000,5,2.25,8625,2,0,0,3,2630,0,53,53,"500032"
"11002",2800000,3,2.5,7918,2,0,0,3,1580,0,25,25,"500055"
"11003",3240000,3,2,10931,1,0,3,3,1540,0,30,30,"500045"
"11004",3000000,3,1,7735,1,0,0,4,1060,1060,52,52,"500059"
"11005",3600000,3,1.75,10000,2,0,0,4,1830,0,106,55,"500019"
"11006",6000000,3,2.5,10153,2,0,0,3,2260,0,32,32,"500074"
"11007",9500000,NA,1.75,NA,1,0,0,4,1500,1000,49,49,"500040"
"11008",5999500,3,3.25,1804,3,0,0,3,1830,0,5,5,"500117"
"11009",1900000,4,1,7920,1,0,0,3,890,300,68,68,"500126"
"11010",3500000,4,1.75,9002,1,0,0,3,1780,530,49,49,"500034"
"11011",5220000,3,1,4600,1.5,0,0,3,1230,0,90,90,"500116"
"11012",8500000,3,2.5,10809,2,0,0,3,2940,0,27,27,"500006"
"11013",3080000,3,1,8800,1,0,0,4,1010,0,65,65,"500118"
"11014",10200000,6,2.25,5000,2,0,0,4,2550,0,112,112,"500117"
"11015",3975000,3,1,5100,1.5,0,0,3,1480,0,81,60,"500103"
"11016",1860000,3,1.75,7967,1,0,0,3,1040,420,42,42,"500023"
"11017",4365000,5,3,12429,1,0,0,3,1790,1320,42,42,"500011"
"11020",4500000,3,2.25,10682,1,0,0,3,1960,0,62,62,"500008"
"11021",3750000,4,2.75,5240,1,0,0,3,980,910,38,38,"500106"
"11022",3150000,2,1,14659,1,0,0,3,1040,1040,59,59,"500178"
"11023",4675000,3,1,4165,1.5,0,0,3,1700,0,101,101,"500118"
"11024",3300000,3,1,7316,1,0,0,3,1140,0,60,60,"500106"
"11025",6650000,3,2.5,NA,1.5,0,0,5,3136,0,109,109,"500070"
"11026",7600000,4,3.25,3889,3,0,0,3,2590,0,6,6,"500007"
"11027",4690000,3,1.75,800,2,0,0,3,1000,480,5,5,"500136"
"11028",4080000,3,3,1473,2,0,0,3,1120,380,19,19,"500122"
"11029",8510000,3,2.75,10350,1,0,4,4,1330,1330,48,48,"500008"
"11030",4100000,2,2,3926,1,0,0,3,1350,0,12,12,"500053"
"11031",2350000,2,1,10500,1,0,0,3,860,0,76,76,"500024"
"11032",2071000,2,1,4500,1,0,0,3,1000,0,103,103,"500055"
"11033",5600000,4,2.5,16360,1,0,0,5,1510,970,60,60,"500028"
"11034",9030000,3,2.75,12786,2,0,0,4,3860,0,35,35,"500006"
"11035",9985000,3,1.75,4800,2,0,0,3,1690,450,114,114,"500112"
"11036",2685000,4,1.75,13600,1.5,0,0,3,1120,700,60,60,"500032"
"11037",4949500,2,1.75,NA,1,0,0,4,2220,0,49,49,"500072"
"11038",11300000,4,2.5,11200,2,0,0,3,2660,0,20,20,"500004"
"11039",2500000,3,2,12096,1,0,0,4,1470,0,77,77,"500030"
"11040",4490000,4,1.75,NA,1,0,0,4,1250,1100,48,48,"500027"
"11041",12300000,3,2.25,7700,1,0,0,3,2530,450,55,55,"500112"
"11042",3250000,4,2,7700,1,0,0,3,1870,0,53,53,"500055"
"11043",5060000,5,3,8000,1,0,0,4,1370,1060,62,62,"500008"
"11044",7510000,4,2.5,6538,2,0,0,3,2790,0,16,16,"500027"
"11045",2800000,3,2.5,22326,2,0,0,3,1370,0,26,26,"500045"
"11046",11200000,4,2.25,NA,2,0,0,3,4470,0,31,31,"500072"
"11047",5800000,3,1.75,NA,1,0,0,3,2040,0,39,39,"500053"
"11048",6650000,4,2.25,5300,1,0,0,5,1700,640,56,56,"500008"
"11049",4500000,4,2.5,8515,2,0,0,3,2520,0,20,20,"500019"
"11050",3899000,4,1,NA,1.5,0,0,4,1710,0,77,77,"500055"
"11051",4270000,3,1,5252,1,0,0,3,1200,0,57,57,"500007"
"11052",2650000,3,1.75,12618,1,0,3,3,1330,0,36,36,"500188"
"11053",3980000,3,1.5,2996,2,0,0,3,1310,0,21,21,"500144"
"11054",3540000,6,3.5,4500,2,0,0,3,3020,0,78,27,"500178"
"11055",3399500,4,2.5,6086,2,0,0,3,2260,0,20,20,"500030"
"11056",3990000,2,1,4000,1,0,0,3,790,0,71,71,"500115"
"11057",3250000,2,2,5000,1,0,0,3,970,0,36,36,"500034"
"11058",9988000,3,2,8000,1,0,2,4,2250,0,64,64,"500177"
"11059",3500000,4,2.5,2248,1.5,0,0,3,1530,0,105,105,"500144"
"11060",10000000,4,1.75,11436,1,0,0,5,1780,0,52,52,"500004"
"11061",5610000,3,2.5,5277,2,0,0,3,2120,0,14,14,"500053"
"11062",2450000,2,1,6685,1,0,0,3,1190,310,93,93,"500133"
"11063",5700000,2,1,6685,1,0,0,3,1190,310,93,93,"500133"
"11064",8450000,4,3,4000,1.5,0,0,5,1460,930,88,88,"500103"
"11065",3145000,4,2.5,9600,2,0,0,3,2390,0,23,23,"500010"
"11066",6500000,3,1.75,9370,1,0,0,4,1620,1300,38,38,"500006"
"11067",2980000,2,1,5000,1,0,0,3,850,0,112,112,"500055"
"11068",5000000,2,1,3200,1,0,0,3,930,0,115,115,"500122"
"11069",8700000,4,2.5,12248,2,0,1,3,2470,870,21,21,"500126"
"11070",2990000,2,1,6732,1,0,0,5,710,0,77,77,"500126"
"11071",5270000,3,2.25,6450,1,0,0,3,1440,800,40,40,"500125"
"11072",4200000,3,1,7638,1,0,0,5,1060,0,53,53,"500007"
"11073",2900000,3,2.5,8764,2,0,0,3,2360,0,28,28,"500022"
"11074",16600000,4,2.75,19200,1,1,4,4,1950,1570,68,68,"500136"
"11075",4999900,3,1.75,9334,1,0,0,3,1220,510,42,42,"500052"
"11076",3150000,3,1.75,4000,1,0,0,3,720,450,76,6,"500106"
"11077",4250000,4,2.25,NA,2,0,0,4,3680,0,38,38,"500042"
"11078",6300000,3,2.5,NA,2,0,0,3,2900,0,32,32,"500077"
